Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
06-27,LG,2회초,이상영,7 김영웅,6 (3-2),루킹 삼진,2사  0:0,이닝종료 0:0,0.42,0.120,-0.120,55.1%,-0.011
07-17,KIA,2회초,양현종,6 김영웅,3 (0-2),루킹 삼진,2사  0:1,이닝종료 0:1,0.42,0.117,-0.117,65.8%,-0.011
08-04,SSG,4회말,김택형,4 김영웅,4 (2-1),1루수 땅볼 아웃,1사  2:4,2사  2:4,0.44,0.305,-0.187,76.3%,-0.011
07-30,LG,6회초,엔스,5 김영웅,4 (1-2),헛스윙 삼진,무사  4:1,1사  4:1,0.43,0.586,-0.283,14.4%,-0.011
06-25,LG,5회초,켈리,5 김영웅,3 (1-1),중견수 플라이 아웃,1사  0:4,2사  0:4,0.42,0.303,-0.183,92.7%,-0.011
07-28,KT,8회말,김민,5 김영웅,4 (1-2),헛스윙 삼진,1사 1루 3:3,2사 1루 3:3,1.39,0.302,-0.067,55.0%,-0.011
04-16,두산,7회말,이병헌,6 김영웅,5 (2-2),헛스윙 삼진,무사  5:7,1사  5:7,0.40,0.566,-0.268,87.9%,-0.010
06-06,SSG,6회초,한두솔,7 김영웅,4 (1-2),루킹 삼진,1사  0:4,2사  0:4,0.40,0.296,-0.177,94.7%,-0.010
04-21,한화,9회초,김범수,5 김영웅,4 (1-2),헛스윙 삼진,1사 1루 5:3,2사 2루 5:3,0.39,0.551,-0.309,8.3%,-0.010
05-01,두산,7회초,김명신,6 김영웅,4 (1-2),헛스윙 삼진,"1사 1,2루 6:2","2사 1,2루 6:2",0.42,1.070,-0.590,5.9%,-0.010
05-22,KT,6회말,쿠에바스,4 김영웅,3 (0-2),헛스윙 삼진,1사  1:3,2사  1:3,0.37,0.292,-0.176,82.6%,-0.009
05-12,NC,1회초,이재학,4 김영웅,4 (1-2),헛스윙 삼진,2사  1:0,이닝종료 1:0,0.37,0.116,-0.116,44.5%,-0.009
05-26,롯데,7회초,전미르,4 김영웅,2 (1-0),좌익수 플라이 아웃,무사 1루 1:7,1사 1루 1:7,0.40,0.980,-0.431,98.4%,-0.009
04-06,KIA,9회초,윤중현,5 김영웅,6 (3-2),중견수 플라이 아웃,"2사 2,3루 7:4",이닝종료 7:4,0.30,0.620,-0.620,4.1%,-0.009
06-06,SSG,8회초,이로운,7 김영웅,6 (3-2),낫아웃 삼진,2사 1루 0:4,이닝종료 0:4,0.29,0.241,-0.241,98.8%,-0.009
05-22,KT,3회말,쿠에바스,4 김영웅,1 (0-0),중견수 플라이 아웃,2사  1:3,이닝종료 1:3,0.31,0.116,-0.116,73.3%,-0.008
06-12,LG,8회말,이지강,6 김영웅,3 (1-1),포수 파울플라이 아웃,2사  4:5,이닝종료 4:5,0.29,0.119,-0.119,83.8%,-0.007
05-23,KT,5회말,원상현,4 김영웅,3 (0-2),헛스윙 삼진,2사  5:1,이닝종료 5:1,0.28,0.116,-0.116,7.9%,-0.007
06-25,LG,8회초,켈리,5 김영웅,7 (2-2),1루수 땅볼 아웃,1사  0:4,2사  0:4,0.28,0.303,-0.183,98.5%,-0.007
05-30,키움,5회말,김선기,5 김영웅,4 (0-2),헛스윙 삼진,1사  0:3,2사  0:3,0.27,0.298,-0.179,87.1%,-0.007
06-14,NC,9회초,이준호,5 김영웅,2 (1-0),투수 땅볼 아웃,2사 3루 7:4,이닝종료 7:4,0.24,0.413,-0.413,4.1%,-0.007
04-11,롯데,8회초,김상수,6 김영웅,3 (0-2),헛스윙 삼진,2사  2:0,이닝종료 2:0,0.26,0.116,-0.116,16.2%,-0.007
05-29,키움,4회말,헤이수스,5 김영웅,3 (0-2),2루수 땅볼 아웃,무사  8:1,1사  8:1,0.26,0.564,-0.269,2.7%,-0.007
04-16,두산,3회말,박소준,6 김영웅,5 (2-2),1루수 땅볼 아웃,1사 2루 0:5,2사 3루 0:5,0.28,0.785,-0.355,93.3%,-0.007
06-28,KT,8회초,김민,5 김영웅,5 (2-2),2루수 땅볼 아웃,2사  4:2,이닝종료 4:2,0.26,0.119,0.881,16.2%,-0.007
06-18,SSG,9회말,이로운,2 김영웅,4 (1-2),헛스윙 삼진,1사 1루 8:3,2사 1루 8:3,0.21,0.562,-0.324,0.2%,-0.006
07-20,롯데,3회말,이인복,6 김영웅,3 (1-1),우익수 플라이 아웃,2사  3:6,이닝종료 3:6,0.22,0.115,-0.115,81.8%,-0.006
05-14,SSG,6회초,오원석,4 김영웅,4 (0-2),헛스윙 삼진,2사  0:4,이닝종료 0:4,0.21,0.115,-0.115,95.3%,-0.006
06-13,LG,6회말,켈리,5 김영웅,5 (1-2),헛스윙 삼진,1사  2:5,2사  2:5,0.22,0.297,-0.178,90.1%,-0.006
06-23,두산,7회말,김명신,5 김영웅,6 (2-2),1루수 땅볼 아웃,무사  4:7,1사  4:7,0.21,0.575,-0.272,93.8%,-0.006
07-27,KT,7회말,김민수,5 김영웅,1 (0-0),유격수 플라이 아웃,2사  1:3,이닝종료 1:3,0.22,0.116,-0.116,86.6%,-0.006
06-21,두산,5회말,이영하,5 김영웅,4 (1-2),2루수 땅볼 아웃,2사 2루 2:7,이닝종료 2:7,0.19,0.401,-0.401,95.5%,-0.005
07-26,KT,9회말,박영현,5 김영웅,1 (0-0),좌익수 플라이 아웃,2사  4:1,이닝종료 4:1,0.18,0.114,-0.114,0.0%,-0.005
04-14,NC,6회말,이준호,6 김영웅,2 (0-1),1루수 땅볼 아웃,무사  2:6,1사  2:6,0.16,0.563,-0.268,94.9%,-0.004
07-10,NC,5회말,송명기,6 김영웅,2 (1-0),2루수 땅볼 아웃,1사 2루 3:8,2사 3루 3:8,0.18,0.802,-0.379,96.1%,-0.004
05-29,키움,8회말,문성현,5 김영웅,3 (1-1),좌익수 플라이 아웃,무사  11:5,1사  11:5,0.16,0.564,-0.269,0.6%,-0.004
06-13,LG,8회말,켈리,5 김영웅,1 (0-0),선행주자아웃 출루,"1사 1,2루 3:6","2사 1,3루 3:6",0.22,1.038,-0.494,97.3%,-0.004
05-31,한화,6회말,김범수,5 김영웅,2 (0-1),1루수 땅볼 아웃,2사  5:8,이닝종료 5:8,0.16,0.120,-0.120,89.7%,-0.004
07-11,NC,3회말,신민혁,5 김영웅,4 (1-2),헛스윙 삼진,1사  0:5,2사  0:5,0.14,0.302,-0.186,92.7%,-0.004
07-31,LG,6회초,손주영,5 김영웅,1 (0-0),2루수 직선타 아웃,2사  1:6,이닝종료 1:6,0.13,0.116,-0.116,97.5%,-0.003
04-09,롯데,7회초,박진형,6 김영웅,5 (2-2),루킹 삼진,2사  5:1,이닝종료 5:1,0.11,0.105,-0.105,6.9%,-0.003
05-30,키움,8회말,박승주,5 김영웅,4 (2-1),중견수 플라이 아웃,무사  0:3,1사  0:3,0.11,0.566,-0.268,97.1%,-0.003
05-12,NC,9회초,신영우,4 김영웅,2 (1-0),우익수 플라이 아웃,"무사 2,3루 6:2","1사 2,3루 6:2",0.07,2.308,-0.704,0.9%,-0.003
04-17,두산,2회말,최준호,6 김영웅,3 (0-2),2루수 땅볼 아웃,2사 1루 0:7,이닝종료 0:7,0.09,0.226,-0.226,96.3%,-0.003
04-07,KIA,9회초,윤중현,5 김영웅,2 (1-0),1루수 땅볼 아웃,2사 2루 7:3,이닝종료 7:3,0.09,0.392,-0.392,1.8%,-0.003
07-10,NC,3회말,카스타노,6 김영웅,6 (2-2),좌익수 플라이 아웃,2사  1:6,이닝종료 1:6,0.10,0.118,-0.118,92.4%,-0.003
04-18,두산,5회말,곽빈,5 김영웅,2 (0-1),좌익수 플라이 아웃,1사  0:5,2사  0:5,0.10,0.276,-0.168,95.6%,-0.002
08-04,SSG,7회말,이로운,4 김영웅,4 (1-2),낫아웃 삼진,2사 2루 3:8,이닝종료 3:8,0.08,0.389,-0.389,98.3%,-0.002
04-23,LG,7회말,우강훈,5 김영웅,1 (0-0),좌익수 플라이 아웃,1사  3:7,2사  3:7,0.08,0.275,-0.169,96.7%,-0.002
04-02,키움,8회말,김윤하,8 김영웅,4 (2-1),2루수 땅볼 아웃,무사  8:1,1사  8:1,0.08,0.540,-0.265,0.2%,-0.002
07-10,NC,7회말,배재환,6 김영웅,6 (3-2),헛스윙 삼진,1사  6:10,2사  6:10,0.08,0.302,-0.185,96.7%,-0.002
05-14,SSG,8회초,한두솔,4 김영웅,5 (1-2),헛스윙 삼진,1사 만루 0:9,2사 만루 0:9,0.08,1.786,-0.849,99.9%,-0.002
04-19,한화,9회초,주현상,6 김영웅,4 (1-2),헛스윙 삼진,1사  1:6,2사  1:6,0.07,0.297,-0.179,100.0%,-0.002
07-30,LG,8회초,김영준,5 김영웅,1 (0-0),2루수 땅볼 아웃,무사  6:1,1사  6:1,0.06,0.586,-0.283,1.8%,-0.002
08-03,SSG,4회말,한두솔,5 김영웅,3 (0-2),헛스윙 삼진,무사  1:8,1사  1:8,0.06,0.593,-0.289,98.1%,-0.002
06-08,키움,8회초,김선기,7 김영웅,2 (0-1),2루수 땅볼 아웃,무사 1루 2:10,1사 2루 2:10,0.07,0.973,-0.194,99.8%,-0.001
06-21,두산,7회말,정철원,5 김영웅,3 (1-1),중견수 플라이 아웃,2사 1루 2:7,이닝종료 2:7,0.05,0.237,-0.237,98.3%,-0.001
05-19,한화,4회말,류현진,4 김영웅,3 (0-2),헛스윙 삼진,1사 1루 12:0,2사 1루 12:0,0.05,0.551,-0.309,0.3%,-0.001
05-10,NC,8회초,김재열,4 김영웅,4 (1-2),루킹 삼진,1사  3:10,2사  3:10,0.03,0.282,-0.170,99.9%,-0.001
07-30,LG,9회초,정지헌,5 김영웅,6 (2-2),낫아웃 다른주자 수비 중 진루,2사 만루 7:1,이닝종료 7:1,0.03,0.823,-0.823,0.3%,-0.001
04-18,두산,7회말,김택연,5 김영웅,4 (1-2),헛스윙 삼진,2사  0:5,이닝종료 0:5,0.03,0.108,-0.108,98.3%,-0.001
04-28,키움,6회초,김동혁,6 김영웅,5 (1-2),1루수 파울플라이 아웃,무사  10:2,1사  10:2,0.02,0.577,-0.274,0.8%,-0.001
06-09,키움,9회초,오석주,6 김영웅,6 (2-2),헛스윙 삼진,"2사 1,2루 7:1",이닝종료 7:1,0.03,0.498,-0.498,0.3%,-0.001
05-24,롯데,9회초,정우준,4 김영웅,4 (1-2),루킹 삼진,"1사 2,3루 11:4","2사 2,3루 11:4",0.01,1.596,-0.980,0.1%,0.000
06-09,키움,7회초,박윤성,6 김영웅,2 (1-0),유격수 플라이 아웃,2사  7:0,이닝종료 7:0,0.01,0.119,-0.119,1.0%,0.000
06-23,두산,8회말,김호준,5 김영웅,4 (1-2),포수 파울플라이 아웃,2사 2루 4:10,이닝종료 4:10,0.02,0.400,-0.400,99.8%,0.000
04-14,NC,7회말,최성영,6 김영웅,3 (0-2),루킹 삼진,2사 1루 2:9,이닝종료 2:9,0.01,0.242,0.758,99.6%,0.000
05-19,한화,6회말,장시환,4 김영웅,2 (1-0),1루수 땅볼 아웃,2사 1루 12:0,이닝종료 12:0,0.02,0.242,-0.242,0.1%,0.000
04-27,키움,8회초,이명종,6 김영웅,1 (0-0),3루수 파울플라이 아웃,"2사 1,2루 8:0",이닝종료 8:0,0.01,0.504,-0.504,0.2%,0.000
04-24,LG,8회말,이종준,6 김영웅,5 (3-1),1루수 땅볼 아웃,무사  0:6,1사  0:6,0.01,0.540,-0.265,99.8%,0.000
03-24,KT,8회초,김영현,9 김영웅,2 (0-1),1루수 땅볼 아웃,1사 1루 11:1,2사 2루 11:1,0.00,0.531,-0.151,0.0%,0.000
04-17,두산,7회말,박치국,6 김영웅,3 (1-1),1루수 땅볼 아웃,무사  1:9,1사  1:9,0.01,0.536,-0.260,99.9%,0.000
05-01,두산,9회초,박치국,6 김영웅,3 (0-2),2루수 땅볼 아웃,2사  9:2,이닝종료 9:2,0.00,0.116,-0.116,0.1%,0.000
05-26,롯데,9회초,최준용,4 김영웅,2 (0-1),중견수 플라이 아웃,2사 1루 1:9,이닝종료 1:9,0.00,0.242,-0.242,100.0%,0.000
06-19,SSG,8회말,박민호,7 김영웅,1 (0-0),우익수 플라이 아웃,"2사 1,2루 2:13",이닝종료 2:13,0.00,0.502,-0.502,100.0%,0.000
05-19,한화,8회말,김서현,4 김영웅,5 (3-1),4구,"2사 1,2루 12:1",2사 만루 12:1,0.01,0.510,0.403,0.0%,0.000
07-10,NC,8회말,전루건,6 김영웅,7 (3-2),중견수 희생플라이 아웃,"1사 2,3루 6:13",2사 2루 6:14,0.01,1.534,-0.141,100.0%,0.000
08-04,SSG,2회말,김광현,4 김영웅,1 (0-0),좌익수 희생플라이 아웃,1사 만루 2:2,"2사 1,2루 2:3",2.60,1.966,-0.465,65.2%,0.000
03-28,LG,7회초,김유영,8 김영웅,2 (1-0),우익수 방면 1루타,1사  0:14,1사 1루 0:14,0.00,0.276,0.261,100.0%,0.000
07-20,롯데,6회말,진해수,6 김영웅,2 (1-0),좌중간 홈런,무사 1루 4:14,무사  4:16,0.01,1.025,1.563,100.0%,0.000
06-19,SSG,8회말,박민호,7 김영웅,3 (0-2),우익수 뒤 홈런,무사  2:8,무사  2:9,0.01,0.574,1.000,99.9%,0.001
05-04,롯데,8회말,임준섭,5 김영웅,3 (0-2),투수 방면 내야 안타,2사  8:2,2사 1루 8:2,0.03,0.115,0.111,0.5%,0.002
05-17,한화,7회말,한승혁,4 김영웅,3 (0-2),우익수 방면 1루타,2사 1루 2:6,"2사 1,2루 2:6",0.11,0.238,0.268,97.1%,0.002
05-24,롯데,2회초,나균안,4 김영웅,4 (3-0),4구,2사 2루 5:0,"2사 1,2루 5:0",0.40,0.390,0.119,10.7%,0.003
04-25,LG,9회말,김유영,6 김영웅,1 (0-0),사구,1사 1루 8:2,"1사 1,2루 8:2",0.09,0.561,0.480,0.6%,0.003
04-09,롯데,9회초,한현희,6 김영웅,3 (1-1),우익수 방면 1루타,"1사 1,2루 6:1","1사 1,3루 7:1",0.05,0.970,1.286,0.2%,0.004
